Datetime,cons_regions,temperature,precipitation,day_of_week,is_weekend,year,weekofyear,quarter,dayofyear,month,day,Heure,Date,is_ramadan,is_korite,is_tabaski,is_magal,is_gamou,jour_groupe,day_of_week_name,month_name,Saison de demande
2024-12-14 15:00:00,321.2371450108725,37.2,0.0,5,1,2024,50,4,349,12,14,15,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 16:00:00,296.51350575805805,38.125,0.0,5,1,2024,50,4,349,12,14,16,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 17:00:00,311.3716357706093,37.25,0.0,5,1,2024,50,4,349,12,14,17,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 18:00:00,315.27253999781686,35.3125,0.0,5,1,2024,50,4,349,12,14,18,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 19:00:00,343.4252533009358,31.875,0.0,5,1,2024,50,4,349,12,14,19,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 20:00:00,359.19021547115125,28.55,0.0,5,1,2024,50,4,349,12,14,20,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 21:00:00,369.9250546226679,27.65,0.0,5,1,2024,50,4,349,12,14,21,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 22:00:00,377.3875051183345,26.875,0.0,5,1,2024,50,4,349,12,14,22,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-14 23:00:00,376.6016690861259,26.4625,0.0,5,1,2024,50,4,349,12,14,23,2024-12-14,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-15 00:00:00,372.0320989429004,25.3625,0.0,6,1,2024,50,4,350,12,15,0,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 01:00:00,359.4119536052498,25.725,0.0,6,1,2024,50,4,350,12,15,1,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 02:00:00,337.89364538004594,25.3625,0.0,6,1,2024,50,4,350,12,15,2,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 03:00:00,338.5691000198988,24.4875,0.0,6,1,2024,50,4,350,12,15,3,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 04:00:00,332.6483989679896,23.65,0.0,6,1,2024,50,4,350,12,15,4,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 05:00:00,322.0436236998336,23.425,0.0,6,1,2024,50,4,350,12,15,5,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 06:00:00,325.08465465031617,22.5,0.0,6,1,2024,50,4,350,12,15,6,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 07:00:00,317.4336247221857,21.775,0.0,6,1,2024,50,4,350,12,15,7,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 08:00:00,303.2193249589838,21.875,0.0,6,1,2024,50,4,350,12,15,8,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 09:00:00,270.2064563690496,24.625,0.0,6,1,2024,50,4,350,12,15,9,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 10:00:00,284.3339585876255,29.125,0.0,6,1,2024,50,4,350,12,15,10,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 11:00:00,271.1373014862794,32.25,0.0,6,1,2024,50,4,350,12,15,11,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 12:00:00,268.1753015619512,35.35,0.0,6,1,2024,50,4,350,12,15,12,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 13:00:00,258.88557920217835,35.4125,0.0,6,1,2024,50,4,350,12,15,13,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 14:00:00,286.09805221759353,36.4125,0.0,6,1,2024,50,4,350,12,15,14,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 15:00:00,295.8950991759835,38.5375,0.0,6,1,2024,50,4,350,12,15,15,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 16:00:00,294.16699957924084,38.125,0.0,6,1,2024,50,4,350,12,15,16,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 17:00:00,303.912576470023,36.6625,0.0,6,1,2024,50,4,350,12,15,17,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 18:00:00,298.4380069688619,35.55,0.0,6,1,2024,50,4,350,12,15,18,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 19:00:00,328.8484076911272,31.75,0.0,6,1,2024,50,4,350,12,15,19,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 20:00:00,337.8999619977604,28.7375,0.0,6,1,2024,50,4,350,12,15,20,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 21:00:00,368.87229938744986,27.325,0.0,6,1,2024,50,4,350,12,15,21,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 22:00:00,356.3680162974918,26.95,0.0,6,1,2024,50,4,350,12,15,22,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-15 23:00:00,378.9570565132673,25.125,0.0,6,1,2024,50,4,350,12,15,23,2024-12-15,0,0,0,0,0,5,Dimanche,Décembre,Bas
2024-12-16 00:00:00,392.98577404893575,24.45,0.0,0,0,2024,51,4,351,12,16,0,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 01:00:00,319.05610149156007,23.6,0.0,0,0,2024,51,4,351,12,16,1,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 02:00:00,331.2603368027026,23.0875,0.0,0,0,2024,51,4,351,12,16,2,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 03:00:00,317.9020929441548,23.225,0.0,0,0,2024,51,4,351,12,16,3,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 04:00:00,303.4257277786584,22.4,0.0,0,0,2024,51,4,351,12,16,4,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 05:00:00,305.1764643194494,22.0625,0.0,0,0,2024,51,4,351,12,16,5,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 06:00:00,333.8692161222424,21.2125,0.0,0,0,2024,51,4,351,12,16,6,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 07:00:00,354.5475966499271,20.875,0.0,0,0,2024,51,4,351,12,16,7,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 08:00:00,314.9454978645603,20.625,0.0,0,0,2024,51,4,351,12,16,8,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 09:00:00,326.2402923310339,23.325,0.0,0,0,2024,51,4,351,12,16,9,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 10:00:00,327.5767586667158,28.0,0.0,0,0,2024,51,4,351,12,16,10,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 11:00:00,345.7392094252789,30.875,0.0,0,0,2024,51,4,351,12,16,11,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 12:00:00,300.26640823750074,32.5375,0.0,0,0,2024,51,4,351,12,16,12,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 13:00:00,330.5232132153176,32.9125,0.0,0,0,2024,51,4,351,12,16,13,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 14:00:00,336.36330931109603,33.8875,0.0,0,0,2024,51,4,351,12,16,14,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 15:00:00,346.17826322701217,35.75,0.0,0,0,2024,51,4,351,12,16,15,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 16:00:00,374.8343324796452,35.875,0.0,0,0,2024,51,4,351,12,16,16,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 17:00:00,326.18099943622366,34.5,0.0,0,0,2024,51,4,351,12,16,17,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 18:00:00,324.27221540053915,32.6375,0.0,0,0,2024,51,4,351,12,16,18,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 19:00:00,349.3691945146821,29.0375,0.0,0,0,2024,51,4,351,12,16,19,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 20:00:00,397.4960424687061,26.25,0.0,0,0,2024,51,4,351,12,16,20,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 21:00:00,426.8520836998389,25.6875,0.0,0,0,2024,51,4,351,12,16,21,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 22:00:00,424.15627910140495,25.2375,0.0,0,0,2024,51,4,351,12,16,22,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-16 23:00:00,380.64608341328295,24.475,0.0,0,0,2024,51,4,351,12,16,23,2024-12-16,0,0,0,0,0,1,Lundi,Décembre,Bas
2024-12-17 00:00:00,396.7561119509774,23.3125,0.0,1,0,2024,51,4,352,12,17,0,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 01:00:00,365.7051888102577,22.55,0.0,1,0,2024,51,4,352,12,17,1,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 02:00:00,352.1010191062518,22.2625,0.0,1,0,2024,51,4,352,12,17,2,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 03:00:00,355.8948306733932,21.7125,0.0,1,0,2024,51,4,352,12,17,3,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 04:00:00,363.513933098625,21.025,0.0,1,0,2024,51,4,352,12,17,4,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 05:00:00,322.7803743781868,20.7375,0.0,1,0,2024,51,4,352,12,17,5,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 06:00:00,358.6934091286893,20.4625,0.0,1,0,2024,51,4,352,12,17,6,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 07:00:00,354.77621259291016,19.75,0.0,1,0,2024,51,4,352,12,17,7,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 08:00:00,343.26497013776543,20.0,0.0,1,0,2024,51,4,352,12,17,8,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 09:00:00,350.93867345868387,22.575,0.0,1,0,2024,51,4,352,12,17,9,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 10:00:00,350.7618170428798,25.75,0.0,1,0,2024,51,4,352,12,17,10,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 11:00:00,342.0817996647105,28.125,0.0,1,0,2024,51,4,352,12,17,11,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 12:00:00,337.7041674667881,29.8875,0.0,1,0,2024,51,4,352,12,17,12,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 13:00:00,352.5940454914507,30.2625,0.0,1,0,2024,51,4,352,12,17,13,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 14:00:00,343.7021420865283,30.8625,0.0,1,0,2024,51,4,352,12,17,14,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 15:00:00,352.99409905707057,32.8,0.0,1,0,2024,51,4,352,12,17,15,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 16:00:00,357.6428092838888,32.625,0.0,1,0,2024,51,4,352,12,17,16,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 17:00:00,353.54115658029065,31.875,0.0,1,0,2024,51,4,352,12,17,17,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 18:00:00,344.8222635356257,30.4,0.0,1,0,2024,51,4,352,12,17,18,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 19:00:00,389.18854624562846,27.85,0.0,1,0,2024,51,4,352,12,17,19,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 20:00:00,434.3278172309825,25.1125,0.0,1,0,2024,51,4,352,12,17,20,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 21:00:00,368.5717457177914,24.9625,0.0,1,0,2024,51,4,352,12,17,21,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 22:00:00,380.59250605933033,24.175,0.0,1,0,2024,51,4,352,12,17,22,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-17 23:00:00,406.04034043371377,23.7625,0.0,1,0,2024,51,4,352,12,17,23,2024-12-17,0,0,0,0,0,2,Mardi,Décembre,Bas
2024-12-18 00:00:00,378.7055872283996,23.3125,0.0,2,0,2024,51,4,353,12,18,0,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 01:00:00,362.5464051822494,21.675,0.0,2,0,2024,51,4,353,12,18,1,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 02:00:00,316.453322539953,21.5625,0.0,2,0,2024,51,4,353,12,18,2,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 03:00:00,291.2240230632978,21.3875,0.0,2,0,2024,51,4,353,12,18,3,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 04:00:00,288.7946387650293,20.45,0.0,2,0,2024,51,4,353,12,18,4,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 05:00:00,317.08865536093384,20.4875,0.0,2,0,2024,51,4,353,12,18,5,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 06:00:00,327.0966115108961,20.5875,0.0,2,0,2024,51,4,353,12,18,6,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 07:00:00,354.0881441489733,20.125,0.0,2,0,2024,51,4,353,12,18,7,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 08:00:00,351.8483447535385,19.875,0.0,2,0,2024,51,4,353,12,18,8,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 09:00:00,349.46637654733127,21.375,0.0,2,0,2024,51,4,353,12,18,9,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 10:00:00,342.784574129699,22.875,0.0,2,0,2024,51,4,353,12,18,10,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 11:00:00,329.197711116116,25.5,0.0,2,0,2024,51,4,353,12,18,11,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 12:00:00,361.6345092222689,27.375,0.0,2,0,2024,51,4,353,12,18,12,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 13:00:00,321.3139935942477,29.2,0.0,2,0,2024,51,4,353,12,18,13,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 14:00:00,349.7200674004413,30.5375,0.0,2,0,2024,51,4,353,12,18,14,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 15:00:00,347.45980285329404,31.2625,0.0,2,0,2024,51,4,353,12,18,15,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 16:00:00,334.3378477225341,31.375,0.0,2,0,2024,51,4,353,12,18,16,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 17:00:00,354.1416537309311,30.75,0.0,2,0,2024,51,4,353,12,18,17,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 18:00:00,322.9777757008433,29.625,0.0,2,0,2024,51,4,353,12,18,18,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 19:00:00,387.0030450323326,27.625,0.0,2,0,2024,51,4,353,12,18,19,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 20:00:00,380.8654265321916,24.5875,0.0,2,0,2024,51,4,353,12,18,20,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 21:00:00,388.8818296571909,24.2875,0.0,2,0,2024,51,4,353,12,18,21,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 22:00:00,387.58677074954267,23.5,0.0,2,0,2024,51,4,353,12,18,22,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-18 23:00:00,384.86415357497486,22.875,0.0,2,0,2024,51,4,353,12,18,23,2024-12-18,0,0,0,0,0,2,Mercredi,Décembre,Bas
2024-12-19 00:00:00,363.0855668187646,22.0875,0.0,3,0,2024,51,4,354,12,19,0,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 01:00:00,341.4231688562397,21.1,0.0,3,0,2024,51,4,354,12,19,1,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 02:00:00,323.05176330675584,20.375,0.0,3,0,2024,51,4,354,12,19,2,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 03:00:00,314.8275923595228,20.4375,0.0,3,0,2024,51,4,354,12,19,3,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 04:00:00,312.4231271584146,19.9625,0.0,3,0,2024,51,4,354,12,19,4,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 05:00:00,310.7828119550807,19.875,0.0,3,0,2024,51,4,354,12,19,5,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 06:00:00,323.7503352364182,18.825,0.0,3,0,2024,51,4,354,12,19,6,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 07:00:00,328.6827941868341,17.6625,0.0,3,0,2024,51,4,354,12,19,7,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 08:00:00,324.1958633410061,18.25,0.0,3,0,2024,51,4,354,12,19,8,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 09:00:00,323.2552394205554,20.1875,0.0,3,0,2024,51,4,354,12,19,9,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 10:00:00,345.0675037375007,24.0,0.0,3,0,2024,51,4,354,12,19,10,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 11:00:00,339.3335092627195,26.3625,0.0,3,0,2024,51,4,354,12,19,11,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 12:00:00,325.72771164813867,28.575,0.0,3,0,2024,51,4,354,12,19,12,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 13:00:00,335.77023532078107,29.2625,0.0,3,0,2024,51,4,354,12,19,13,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 14:00:00,337.10296116854704,30.5375,0.0,3,0,2024,51,4,354,12,19,14,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 15:00:00,341.40183579950826,32.375,0.0,3,0,2024,51,4,354,12,19,15,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 16:00:00,348.96923186092346,32.625,0.0,3,0,2024,51,4,354,12,19,16,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 17:00:00,353.64942966465696,32.0,0.0,3,0,2024,51,4,354,12,19,17,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 18:00:00,347.5617626116058,30.45,0.0,3,0,2024,51,4,354,12,19,18,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 19:00:00,393.64018623485816,27.5,0.0,3,0,2024,51,4,354,12,19,19,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 20:00:00,404.9081866404544,23.7375,0.0,3,0,2024,51,4,354,12,19,20,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 21:00:00,399.95441072232654,24.2625,0.0,3,0,2024,51,4,354,12,19,21,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 22:00:00,406.38098837578286,23.0,0.0,3,0,2024,51,4,354,12,19,22,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-19 23:00:00,399.0026987847803,22.325,0.0,3,0,2024,51,4,354,12,19,23,2024-12-19,0,0,0,0,0,2,Jeudi,Décembre,Bas
2024-12-20 00:00:00,375.231079960871,21.9375,0.0,4,0,2024,51,4,355,12,20,0,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 01:00:00,377.6354211207947,20.7375,0.0,4,0,2024,51,4,355,12,20,1,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 02:00:00,368.7024791305017,19.9125,0.0,4,0,2024,51,4,355,12,20,2,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 03:00:00,328.94270457679005,19.7625,0.0,4,0,2024,51,4,355,12,20,3,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 04:00:00,351.04163942110034,19.725,0.0,4,0,2024,51,4,355,12,20,4,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 05:00:00,335.5258816389907,18.5625,0.0,4,0,2024,51,4,355,12,20,5,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 06:00:00,346.0330237587673,17.7,0.0,4,0,2024,51,4,355,12,20,6,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 07:00:00,356.4702676562204,17.5125,0.0,4,0,2024,51,4,355,12,20,7,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 08:00:00,347.6637875833736,17.375,0.0,4,0,2024,51,4,355,12,20,8,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 09:00:00,355.5331106714894,19.85,0.0,4,0,2024,51,4,355,12,20,9,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 10:00:00,348.99550400439347,23.5,0.0,4,0,2024,51,4,355,12,20,10,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 11:00:00,332.5037834928023,26.125,0.0,4,0,2024,51,4,355,12,20,11,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 12:00:00,329.63156247448126,27.725,0.0,4,0,2024,51,4,355,12,20,12,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 13:00:00,339.21521715156507,28.8375,0.0,4,0,2024,51,4,355,12,20,13,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 14:00:00,323.7339022778409,29.7875,0.0,4,0,2024,51,4,355,12,20,14,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 15:00:00,341.96904597835345,31.55,0.0,4,0,2024,51,4,355,12,20,15,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 16:00:00,351.1426303692252,31.85,0.0,4,0,2024,51,4,355,12,20,16,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 17:00:00,331.69917377730985,31.0,0.0,4,0,2024,51,4,355,12,20,17,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 18:00:00,312.0590779394227,29.9125,0.0,4,0,2024,51,4,355,12,20,18,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 19:00:00,329.7157517546229,26.6875,0.0,4,0,2024,51,4,355,12,20,19,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 20:00:00,349.14949341220995,23.675,0.0,4,0,2024,51,4,355,12,20,20,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 21:00:00,362.21178399937537,23.025,0.0,4,0,2024,51,4,355,12,20,21,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 22:00:00,348.7867300848422,22.5375,0.0,4,0,2024,51,4,355,12,20,22,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-20 23:00:00,375.9624576385646,22.0,0.0,4,0,2024,51,4,355,12,20,23,2024-12-20,0,0,0,0,0,3,Vendredi,Décembre,Bas
2024-12-21 00:00:00,313.801124754183,21.2875,0.0,5,1,2024,51,4,356,12,21,0,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 01:00:00,299.1221966730448,20.025,0.0,5,1,2024,51,4,356,12,21,1,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 02:00:00,301.5743897902699,19.6,0.0,5,1,2024,51,4,356,12,21,2,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 03:00:00,297.0992706975717,19.4125,0.0,5,1,2024,51,4,356,12,21,3,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 04:00:00,286.04580638668864,18.9625,0.0,5,1,2024,51,4,356,12,21,4,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 05:00:00,295.2566224657221,18.55,0.0,5,1,2024,51,4,356,12,21,5,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 06:00:00,313.4970373696436,17.4375,0.0,5,1,2024,51,4,356,12,21,6,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 07:00:00,304.9109815234132,16.875,0.0,5,1,2024,51,4,356,12,21,7,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 08:00:00,292.23201756411345,17.25,0.0,5,1,2024,51,4,356,12,21,8,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 09:00:00,280.87247692753243,19.7375,0.0,5,1,2024,51,4,356,12,21,9,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 10:00:00,295.5629901245196,23.75,0.0,5,1,2024,51,4,356,12,21,10,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 11:00:00,276.49313442256937,26.625,0.0,5,1,2024,51,4,356,12,21,11,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 12:00:00,290.6425443425066,28.5625,0.0,5,1,2024,51,4,356,12,21,12,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 13:00:00,304.1114421779217,29.0875,0.0,5,1,2024,51,4,356,12,21,13,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 14:00:00,283.06139681733333,30.4875,0.0,5,1,2024,51,4,356,12,21,14,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
2024-12-21 15:00:00,266.64356767727327,32.35,0.0,5,1,2024,51,4,356,12,21,15,2024-12-21,0,0,0,0,0,4,Samedi,Décembre,Bas
